,Observations,Annotations,latitude,longitude,ligne,colonne
981,ign-FNF-2009/observation_irc_2009/955_6915_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_9_8_0M50_pfnf_nch.tif,955,6915,9,8
982,ign-FNF-2009/observation_irc_2009/920_6860_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_3_2_0M50_pfnf_nch.tif,920,6860,3,2
983,ign-FNF-2009/observation_irc_2009/995_6895_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_6_6_0M50_pfnf_nch.tif,995,6895,6,6
984,ign-FNF-2009/observation_irc_2009/995_6850_7_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_7_6_0M50_pfnf_nch.tif,995,6850,7,6
985,ign-FNF-2009/observation_irc_2009/920_6860_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_9_1_0M50_pfnf_nch.tif,920,6860,9,1
986,ign-FNF-2009/observation_irc_2009/915_6825_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_7_0M50_pfnf_nch.tif,915,6825,4,7
987,ign-FNF-2009/observation_irc_2009/890_6940_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_7_8_0M50_pfnf_nch.tif,890,6940,7,8
988,ign-FNF-2009/observation_irc_2009/975_6825_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_3_6_0M50_pfnf_nch.tif,975,6825,3,6
989,ign-FNF-2009/observation_irc_2009/915_6915_1_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_1_4_0M50_pfnf_nch.tif,915,6915,1,4
990,ign-FNF-2009/observation_irc_2009/910_6935_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_7_4_0M50_pfnf_nch.tif,910,6935,7,4
991,ign-FNF-2009/observation_irc_2009/890_6940_3_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_3_6_0M50_pfnf_nch.tif,890,6940,3,6
992,ign-FNF-2009/observation_irc_2009/940_6925_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_5_4_0M50_pfnf_nch.tif,940,6925,5,4
993,ign-FNF-2009/observation_irc_2009/970_6845_3_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_3_9_0M50_pfnf_nch.tif,970,6845,3,9
994,ign-FNF-2009/observation_irc_2009/890_6940_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_2_2_0M50_pfnf_nch.tif,890,6940,2,2
995,ign-FNF-2009/observation_irc_2009/945_6845_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_8_4_0M50_pfnf_nch.tif,945,6845,8,4
996,ign-FNF-2009/observation_irc_2009/995_6850_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_1_6_0M50_pfnf_nch.tif,995,6850,1,6
997,ign-FNF-2009/observation_irc_2009/890_6940_2_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_2_7_0M50_pfnf_nch.tif,890,6940,2,7
998,ign-FNF-2009/observation_irc_2009/940_6905_3_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_9_0M50_pfnf_nch.tif,940,6905,3,9
999,ign-FNF-2009/observation_irc_2009/995_6850_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_3_8_0M50_pfnf_nch.tif,995,6850,3,8
1000,ign-FNF-2009/observation_irc_2009/975_6850_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_4_1_0M50_pfnf_nch.tif,975,6850,4,1
1001,ign-FNF-2009/observation_irc_2009/915_6825_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_8_4_0M50_pfnf_nch.tif,915,6825,8,4
1002,ign-FNF-2009/observation_irc_2009/975_6835_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_1_0M50_pfnf_nch.tif,975,6835,1,1
1003,ign-FNF-2009/observation_irc_2009/975_6835_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_3_0M50_pfnf_nch.tif,975,6835,5,3
1004,ign-FNF-2009/observation_irc_2009/940_6905_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_7_8_0M50_pfnf_nch.tif,940,6905,7,8
1005,ign-FNF-2009/observation_irc_2009/970_6845_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_6_2_0M50_pfnf_nch.tif,970,6845,6,2
1006,ign-FNF-2009/observation_irc_2009/910_6935_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_4_5_0M50_pfnf_nch.tif,910,6935,4,5
1007,ign-FNF-2009/observation_irc_2009/945_6845_3_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_3_0M50_pfnf_nch.tif,945,6845,3,3
1008,ign-FNF-2009/observation_irc_2009/980_6825_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_8_4_0M50_pfnf_nch.tif,980,6825,8,4
1009,ign-FNF-2009/observation_irc_2009/955_6915_1_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_1_3_0M50_pfnf_nch.tif,955,6915,1,3
1010,ign-FNF-2009/observation_irc_2009/915_6890_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_7_3_0M50_pfnf_nch.tif,915,6890,7,3
1011,ign-FNF-2009/observation_irc_2009/980_6825_9_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_9_5_0M50_pfnf_nch.tif,980,6825,9,5
1012,ign-FNF-2009/observation_irc_2009/890_6940_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_9_8_0M50_pfnf_nch.tif,890,6940,9,8
1013,ign-FNF-2009/observation_irc_2009/1015_6895_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_7_2_0M50_pfnf_nch.tif,1015,6895,7,2
1014,ign-FNF-2009/observation_irc_2009/995_6895_9_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_9_8_0M50_pfnf_nch.tif,995,6895,9,8
1015,ign-FNF-2009/observation_irc_2009/945_6845_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_7_8_0M50_pfnf_nch.tif,945,6845,7,8
1016,ign-FNF-2009/observation_irc_2009/915_6890_7_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_7_2_0M50_pfnf_nch.tif,915,6890,7,2
1017,ign-FNF-2009/observation_irc_2009/1015_6895_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_3_8_0M50_pfnf_nch.tif,1015,6895,3,8
1018,ign-FNF-2009/observation_irc_2009/945_6845_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_2_8_0M50_pfnf_nch.tif,945,6845,2,8
1019,ign-FNF-2009/observation_irc_2009/915_6915_2_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_2_3_0M50_pfnf_nch.tif,915,6915,2,3
1020,ign-FNF-2009/observation_irc_2009/915_6825_7_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_7_4_0M50_pfnf_nch.tif,915,6825,7,4
1021,ign-FNF-2009/observation_irc_2009/925_6860_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_7_3_0M50_pfnf_nch.tif,925,6860,7,3
1022,ign-FNF-2009/observation_irc_2009/975_6825_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_3_5_0M50_pfnf_nch.tif,975,6825,3,5
1023,ign-FNF-2009/observation_irc_2009/995_6850_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_5_9_0M50_pfnf_nch.tif,995,6850,5,9
1024,ign-FNF-2009/observation_irc_2009/975_6825_7_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_7_7_0M50_pfnf_nch.tif,975,6825,7,7
1025,ign-FNF-2009/observation_irc_2009/975_6835_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_9_0M50_pfnf_nch.tif,975,6835,1,9
1026,ign-FNF-2009/observation_irc_2009/955_6915_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_9_1_0M50_pfnf_nch.tif,955,6915,9,1
1027,ign-FNF-2009/observation_irc_2009/975_6835_6_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_6_1_0M50_pfnf_nch.tif,975,6835,6,1
1028,ign-FNF-2009/observation_irc_2009/915_6890_1_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_1_7_0M50_pfnf_nch.tif,915,6890,1,7
1029,ign-FNF-2009/observation_irc_2009/940_6905_1_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_1_5_0M50_pfnf_nch.tif,940,6905,1,5
1030,ign-FNF-2009/observation_irc_2009/945_6845_3_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_5_0M50_pfnf_nch.tif,945,6845,3,5
1031,ign-FNF-2009/observation_irc_2009/915_6915_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_1_0M50_pfnf_nch.tif,915,6915,3,1
1032,ign-FNF-2009/observation_irc_2009/925_6860_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_1_6_0M50_pfnf_nch.tif,925,6860,1,6
1033,ign-FNF-2009/observation_irc_2009/915_6890_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_6_6_0M50_pfnf_nch.tif,915,6890,6,6
1034,ign-FNF-2009/observation_irc_2009/945_6845_4_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_4_5_0M50_pfnf_nch.tif,945,6845,4,5
1035,ign-FNF-2009/observation_irc_2009/890_6940_6_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_6_2_0M50_pfnf_nch.tif,890,6940,6,2
1036,ign-FNF-2009/observation_irc_2009/940_6925_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_4_7_0M50_pfnf_nch.tif,940,6925,4,7
1037,ign-FNF-2009/observation_irc_2009/945_6925_4_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_4_1_0M50_pfnf_nch.tif,945,6925,4,1
1038,ign-FNF-2009/observation_irc_2009/945_6845_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_1_9_0M50_pfnf_nch.tif,945,6845,1,9
1039,ign-FNF-2009/observation_irc_2009/995_6850_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_2_1_0M50_pfnf_nch.tif,995,6850,2,1
1040,ign-FNF-2009/observation_irc_2009/980_6825_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_2_9_0M50_pfnf_nch.tif,980,6825,2,9
1041,ign-FNF-2009/observation_irc_2009/915_6825_1_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_1_1_0M50_pfnf_nch.tif,915,6825,1,1
1042,ign-FNF-2009/observation_irc_2009/975_6850_6_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_6_5_0M50_pfnf_nch.tif,975,6850,6,5
1043,ign-FNF-2009/observation_irc_2009/975_6835_7_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_7_8_0M50_pfnf_nch.tif,975,6835,7,8
1044,ign-FNF-2009/observation_irc_2009/940_6905_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_3_1_0M50_pfnf_nch.tif,940,6905,3,1
1045,ign-FNF-2009/observation_irc_2009/915_6915_3_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_3_3_0M50_pfnf_nch.tif,915,6915,3,3
1046,ign-FNF-2009/observation_irc_2009/940_6925_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_3_8_0M50_pfnf_nch.tif,940,6925,3,8
1047,ign-FNF-2009/observation_irc_2009/945_6925_9_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_9_9_0M50_pfnf_nch.tif,945,6925,9,9
1048,ign-FNF-2009/observation_irc_2009/980_6825_4_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_4_9_0M50_pfnf_nch.tif,980,6825,4,9
1049,ign-FNF-2009/observation_irc_2009/975_6850_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_8_4_0M50_pfnf_nch.tif,975,6850,8,4
1050,ign-FNF-2009/observation_irc_2009/970_6845_3_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_3_3_0M50_pfnf_nch.tif,970,6845,3,3
1051,ign-FNF-2009/observation_irc_2009/970_6845_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_2_2_0M50_pfnf_nch.tif,970,6845,2,2
1052,ign-FNF-2009/observation_irc_2009/975_6825_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_4_7_0M50_pfnf_nch.tif,975,6825,4,7
1053,ign-FNF-2009/observation_irc_2009/975_6850_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_6_3_0M50_pfnf_nch.tif,975,6850,6,3
1054,ign-FNF-2009/observation_irc_2009/890_6940_1_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_1_2_0M50_pfnf_nch.tif,890,6940,1,2
1055,ign-FNF-2009/observation_irc_2009/915_6825_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_2_4_0M50_pfnf_nch.tif,915,6825,2,4
1056,ign-FNF-2009/observation_irc_2009/945_6845_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_1_0M50_pfnf_nch.tif,945,6845,3,1
1057,ign-FNF-2009/observation_irc_2009/915_6915_5_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_5_7_0M50_pfnf_nch.tif,915,6915,5,7
1058,ign-FNF-2009/observation_irc_2009/925_6860_2_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_2_9_0M50_pfnf_nch.tif,925,6860,2,9
1059,ign-FNF-2009/observation_irc_2009/975_6825_4_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_4_8_0M50_pfnf_nch.tif,975,6825,4,8
1060,ign-FNF-2009/observation_irc_2009/925_6860_2_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_2_2_0M50_pfnf_nch.tif,925,6860,2,2
1061,ign-FNF-2009/observation_irc_2009/915_6915_4_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_4_2_0M50_pfnf_nch.tif,915,6915,4,2
1062,ign-FNF-2009/observation_irc_2009/995_6850_6_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_6_7_0M50_pfnf_nch.tif,995,6850,6,7
1063,ign-FNF-2009/observation_irc_2009/975_6825_9_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_9_1_0M50_pfnf_nch.tif,975,6825,9,1
1064,ign-FNF-2009/observation_irc_2009/945_6845_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_4_0M50_pfnf_nch.tif,945,6845,3,4
1065,ign-FNF-2009/observation_irc_2009/925_6860_5_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_5_9_0M50_pfnf_nch.tif,925,6860,5,9
1066,ign-FNF-2009/observation_irc_2009/915_6890_8_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_8_9_0M50_pfnf_nch.tif,915,6890,8,9
1067,ign-FNF-2009/observation_irc_2009/980_6825_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_6_3_0M50_pfnf_nch.tif,980,6825,6,3
1068,ign-FNF-2009/observation_irc_2009/920_6860_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_9_7_0M50_pfnf_nch.tif,920,6860,9,7
1069,ign-FNF-2009/observation_irc_2009/1015_6895_6_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_6_3_0M50_pfnf_nch.tif,1015,6895,6,3
1070,ign-FNF-2009/observation_irc_2009/980_6825_6_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/980_6825_6_9_0M50_pfnf_nch.tif,980,6825,6,9
1071,ign-FNF-2009/observation_irc_2009/975_6850_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_5_8_0M50_pfnf_nch.tif,975,6850,5,8
1072,ign-FNF-2009/observation_irc_2009/995_6895_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_1_9_0M50_pfnf_nch.tif,995,6895,1,9
1073,ign-FNF-2009/observation_irc_2009/890_6940_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_5_4_0M50_pfnf_nch.tif,890,6940,5,4
1074,ign-FNF-2009/observation_irc_2009/975_6835_1_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_1_6_0M50_pfnf_nch.tif,975,6835,1,6
1075,ign-FNF-2009/observation_irc_2009/955_6915_7_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_7_6_0M50_pfnf_nch.tif,955,6915,7,6
1076,ign-FNF-2009/observation_irc_2009/955_6915_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_2_1_0M50_pfnf_nch.tif,955,6915,2,1
1077,ign-FNF-2009/observation_irc_2009/915_6825_4_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_4_3_0M50_pfnf_nch.tif,915,6825,4,3
1078,ign-FNF-2009/observation_irc_2009/915_6825_9_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_9_7_0M50_pfnf_nch.tif,915,6825,9,7
1079,ign-FNF-2009/observation_irc_2009/920_6860_2_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_2_7_0M50_pfnf_nch.tif,920,6860,2,7
1080,ign-FNF-2009/observation_irc_2009/920_6860_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_2_8_0M50_pfnf_nch.tif,920,6860,2,8
1081,ign-FNF-2009/observation_irc_2009/975_6835_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_8_8_0M50_pfnf_nch.tif,975,6835,8,8
1082,ign-FNF-2009/observation_irc_2009/975_6850_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_2_1_0M50_pfnf_nch.tif,975,6850,2,1
1083,ign-FNF-2009/observation_irc_2009/945_6845_3_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_3_9_0M50_pfnf_nch.tif,945,6845,3,9
1084,ign-FNF-2009/observation_irc_2009/925_6860_4_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_4_6_0M50_pfnf_nch.tif,925,6860,4,6
1085,ign-FNF-2009/observation_irc_2009/890_6940_7_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/890_6940_7_3_0M50_pfnf_nch.tif,890,6940,7,3
1086,ign-FNF-2009/observation_irc_2009/955_6915_3_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/955_6915_3_1_0M50_pfnf_nch.tif,955,6915,3,1
1087,ign-FNF-2009/observation_irc_2009/1015_6895_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_8_5_0M50_pfnf_nch.tif,1015,6895,8,5
1088,ign-FNF-2009/observation_irc_2009/915_6890_8_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6890_8_4_0M50_pfnf_nch.tif,915,6890,8,4
1089,ign-FNF-2009/observation_irc_2009/995_6895_3_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_3_2_0M50_pfnf_nch.tif,995,6895,3,2
1090,ign-FNF-2009/observation_irc_2009/940_6925_8_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_8_1_0M50_pfnf_nch.tif,940,6925,8,1
1091,ign-FNF-2009/observation_irc_2009/940_6905_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6905_5_8_0M50_pfnf_nch.tif,940,6905,5,8
1092,ign-FNF-2009/observation_irc_2009/915_6825_5_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_8_0M50_pfnf_nch.tif,915,6825,5,8
1093,ign-FNF-2009/observation_irc_2009/975_6825_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_7_9_0M50_pfnf_nch.tif,975,6825,7,9
1094,ign-FNF-2009/observation_irc_2009/1015_6895_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/1015_6895_3_4_0M50_pfnf_nch.tif,1015,6895,3,4
1095,ign-FNF-2009/observation_irc_2009/910_6935_5_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/910_6935_5_3_0M50_pfnf_nch.tif,910,6935,5,3
1096,ign-FNF-2009/observation_irc_2009/975_6835_5_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6835_5_1_0M50_pfnf_nch.tif,975,6835,5,1
1097,ign-FNF-2009/observation_irc_2009/945_6925_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6925_2_8_0M50_pfnf_nch.tif,945,6925,2,8
1098,ign-FNF-2009/observation_irc_2009/915_6825_8_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_8_8_0M50_pfnf_nch.tif,915,6825,8,8
1099,ign-FNF-2009/observation_irc_2009/975_6825_8_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6825_8_9_0M50_pfnf_nch.tif,975,6825,8,9
1100,ign-FNF-2009/observation_irc_2009/915_6825_5_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_5_4_0M50_pfnf_nch.tif,915,6825,5,4
1101,ign-FNF-2009/observation_irc_2009/940_6925_8_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/940_6925_8_6_0M50_pfnf_nch.tif,940,6925,8,6
1102,ign-FNF-2009/observation_irc_2009/995_6850_7_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_7_9_0M50_pfnf_nch.tif,995,6850,7,9
1103,ign-FNF-2009/observation_irc_2009/920_6860_3_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_3_7_0M50_pfnf_nch.tif,920,6860,3,7
1104,ign-FNF-2009/observation_irc_2009/975_6850_8_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_8_5_0M50_pfnf_nch.tif,975,6850,8,5
1105,ign-FNF-2009/observation_irc_2009/975_6850_2_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_2_4_0M50_pfnf_nch.tif,975,6850,2,4
1106,ign-FNF-2009/observation_irc_2009/995_6895_8_2_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_8_2_0M50_pfnf_nch.tif,995,6895,8,2
1107,ign-FNF-2009/observation_irc_2009/975_6850_3_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_3_8_0M50_pfnf_nch.tif,975,6850,3,8
1108,ign-FNF-2009/observation_irc_2009/915_6825_9_5_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_9_5_0M50_pfnf_nch.tif,915,6825,9,5
1109,ign-FNF-2009/observation_irc_2009/915_6915_1_9_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6915_1_9_0M50_pfnf_nch.tif,915,6915,1,9
1110,ign-FNF-2009/observation_irc_2009/925_6860_1_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/925_6860_1_3_0M50_pfnf_nch.tif,925,6860,1,3
1111,ign-FNF-2009/observation_irc_2009/995_6895_2_1_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6895_2_1_0M50_pfnf_nch.tif,995,6895,2,1
1112,ign-FNF-2009/observation_irc_2009/945_6845_6_6_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_6_6_0M50_pfnf_nch.tif,945,6845,6,6
1113,ign-FNF-2009/observation_irc_2009/975_6850_9_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/975_6850_9_4_0M50_pfnf_nch.tif,975,6850,9,4
1114,ign-FNF-2009/observation_irc_2009/970_6845_2_8_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/970_6845_2_8_0M50_pfnf_nch.tif,970,6845,2,8
1115,ign-FNF-2009/observation_irc_2009/995_6850_3_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/995_6850_3_4_0M50_pfnf_nch.tif,995,6850,3,4
1116,ign-FNF-2009/observation_irc_2009/920_6860_4_7_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/920_6860_4_7_0M50_pfnf_nch.tif,920,6860,4,7
1117,ign-FNF-2009/observation_irc_2009/915_6825_6_4_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/915_6825_6_4_0M50_pfnf_nch.tif,915,6825,6,4
1118,ign-FNF-2009/observation_irc_2009/945_6845_9_3_observation_irc.tif,ign-FNF-2009/annotation_pfnf_bdforv2_nch/945_6845_9_3_0M50_pfnf_nch.tif,945,6845,9,3
