Observations,Annotations,latitude,longitude,ligne,colonne,coord
ign-FNF-2009/train/observations/945_6925_3_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_3_1_0M50_pfnf_nch.tif,945,6925,3,1,945_6925
ign-FNF-2009/train/observations/940_6905_3_4_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_3_4_0M50_pfnf_nch.tif,940,6905,3,4,940_6905
ign-FNF-2009/train/observations/955_6915_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_6_7_0M50_pfnf_nch.tif,955,6915,6,7,955_6915
ign-FNF-2009/train/observations/890_6940_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_4_0M50_pfnf_nch.tif,890,6940,6,4,890_6940
ign-FNF-2009/train/observations/915_6890_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_5_0M50_pfnf_nch.tif,915,6890,7,5,915_6890
ign-FNF-2009/train/observations/920_6860_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_3_0M50_pfnf_nch.tif,920,6860,3,3,920_6860
ign-FNF-2009/train/observations/925_6860_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_9_2_0M50_pfnf_nch.tif,925,6860,9,2,925_6860
ign-FNF-2009/train/observations/925_6860_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_1_0M50_pfnf_nch.tif,925,6860,6,1,925_6860
ign-FNF-2009/train/observations/890_6940_7_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_7_0M50_pfnf_nch.tif,890,6940,7,7,890_6940
ign-FNF-2009/train/observations/980_6825_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_6_2_0M50_pfnf_nch.tif,980,6825,6,2,980_6825
ign-FNF-2009/train/observations/920_6860_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_4_8_0M50_pfnf_nch.tif,920,6860,4,8,920_6860
ign-FNF-2009/train/observations/940_6925_9_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_9_3_0M50_pfnf_nch.tif,940,6925,9,3,940_6925
ign-FNF-2009/train/observations/945_6845_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_6_0M50_pfnf_nch.tif,945,6845,6,6,945_6845
ign-FNF-2009/train/observations/980_6825_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_2_8_0M50_pfnf_nch.tif,980,6825,2,8,980_6825
ign-FNF-2009/train/observations/940_6905_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_4_7_0M50_pfnf_nch.tif,940,6905,4,7,940_6905
ign-FNF-2009/train/observations/915_6825_4_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_8_0M50_pfnf_nch.tif,915,6825,4,8,915_6825
ign-FNF-2009/train/observations/945_6845_5_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_5_9_0M50_pfnf_nch.tif,945,6845,5,9,945_6845
ign-FNF-2009/train/observations/940_6905_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_6_9_0M50_pfnf_nch.tif,940,6905,6,9,940_6905
ign-FNF-2009/train/observations/890_6940_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_9_0M50_pfnf_nch.tif,890,6940,2,9,890_6940
ign-FNF-2009/train/observations/945_6845_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_6_5_0M50_pfnf_nch.tif,945,6845,6,5,945_6845
ign-FNF-2009/train/observations/980_6825_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_6_0M50_pfnf_nch.tif,980,6825,8,6,980_6825
ign-FNF-2009/train/observations/890_6940_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_1_0M50_pfnf_nch.tif,890,6940,9,1,890_6940
ign-FNF-2009/train/observations/915_6890_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_6_2_0M50_pfnf_nch.tif,915,6890,6,2,915_6890
ign-FNF-2009/train/observations/975_6825_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_6_5_0M50_pfnf_nch.tif,975,6825,6,5,975_6825
ign-FNF-2009/train/observations/995_6895_2_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_7_0M50_pfnf_nch.tif,995,6895,2,7,995_6895
ign-FNF-2009/train/observations/955_6915_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_6_5_0M50_pfnf_nch.tif,955,6915,6,5,955_6915
ign-FNF-2009/train/observations/975_6825_7_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_7_6_0M50_pfnf_nch.tif,975,6825,7,6,975_6825
ign-FNF-2009/train/observations/955_6915_7_9_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_9_0M50_pfnf_nch.tif,955,6915,7,9,955_6915
ign-FNF-2009/train/observations/1015_6895_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_1_2_0M50_pfnf_nch.tif,1015,6895,1,2,1015_6895
ign-FNF-2009/train/observations/925_6860_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_4_0M50_pfnf_nch.tif,925,6860,6,4,925_6860
ign-FNF-2009/train/observations/995_6895_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_4_3_0M50_pfnf_nch.tif,995,6895,4,3,995_6895
ign-FNF-2009/train/observations/945_6925_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_9_6_0M50_pfnf_nch.tif,945,6925,9,6,945_6925
ign-FNF-2009/train/observations/945_6925_5_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_5_3_0M50_pfnf_nch.tif,945,6925,5,3,945_6925
ign-FNF-2009/train/observations/915_6825_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_7_0M50_pfnf_nch.tif,915,6825,4,7,915_6825
ign-FNF-2009/train/observations/995_6895_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_8_5_0M50_pfnf_nch.tif,995,6895,8,5,995_6895
ign-FNF-2009/train/observations/955_6915_7_2_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_7_2_0M50_pfnf_nch.tif,955,6915,7,2,955_6915
ign-FNF-2009/train/observations/920_6860_7_1_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_7_1_0M50_pfnf_nch.tif,920,6860,7,1,920_6860
ign-FNF-2009/train/observations/915_6825_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_9_0M50_pfnf_nch.tif,915,6825,9,9,915_6825
ign-FNF-2009/train/observations/890_6940_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_6_0M50_pfnf_nch.tif,890,6940,2,6,890_6940
ign-FNF-2009/train/observations/945_6845_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_3_3_0M50_pfnf_nch.tif,945,6845,3,3,945_6845
ign-FNF-2009/train/observations/995_6895_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_9_0M50_pfnf_nch.tif,995,6895,6,9,995_6895
ign-FNF-2009/train/observations/925_6860_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_8_8_0M50_pfnf_nch.tif,925,6860,8,8,925_6860
ign-FNF-2009/train/observations/995_6895_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_7_0M50_pfnf_nch.tif,995,6895,6,7,995_6895
ign-FNF-2009/train/observations/920_6860_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_4_0M50_pfnf_nch.tif,920,6860,1,4,920_6860
ign-FNF-2009/train/observations/915_6825_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_3_0M50_pfnf_nch.tif,915,6825,4,3,915_6825
ign-FNF-2009/train/observations/980_6825_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_2_0M50_pfnf_nch.tif,980,6825,8,2,980_6825
ign-FNF-2009/train/observations/940_6925_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_8_2_0M50_pfnf_nch.tif,940,6925,8,2,940_6925
ign-FNF-2009/train/observations/995_6895_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_2_1_0M50_pfnf_nch.tif,995,6895,2,1,995_6895
ign-FNF-2009/train/observations/975_6825_6_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_6_4_0M50_pfnf_nch.tif,975,6825,6,4,975_6825
ign-FNF-2009/train/observations/945_6925_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_1_0M50_pfnf_nch.tif,945,6925,2,1,945_6925
ign-FNF-2009/train/observations/995_6895_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_7_0M50_pfnf_nch.tif,995,6895,9,7,995_6895
ign-FNF-2009/train/observations/975_6825_9_2_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_9_2_0M50_pfnf_nch.tif,975,6825,9,2,975_6825
ign-FNF-2009/train/observations/980_6825_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_8_8_0M50_pfnf_nch.tif,980,6825,8,8,980_6825
ign-FNF-2009/train/observations/945_6925_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_9_0M50_pfnf_nch.tif,945,6925,1,9,945_6925
ign-FNF-2009/train/observations/915_6890_7_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_8_0M50_pfnf_nch.tif,915,6890,7,8,915_6890
ign-FNF-2009/train/observations/945_6845_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_8_7_0M50_pfnf_nch.tif,945,6845,8,7,945_6845
ign-FNF-2009/train/observations/945_6845_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_9_7_0M50_pfnf_nch.tif,945,6845,9,7,945_6845
ign-FNF-2009/train/observations/995_6895_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_8_8_0M50_pfnf_nch.tif,995,6895,8,8,995_6895
ign-FNF-2009/train/observations/945_6925_5_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_5_4_0M50_pfnf_nch.tif,945,6925,5,4,945_6925
ign-FNF-2009/train/observations/920_6860_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_9_5_0M50_pfnf_nch.tif,920,6860,9,5,920_6860
ign-FNF-2009/train/observations/980_6825_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_7_4_0M50_pfnf_nch.tif,980,6825,7,4,980_6825
ign-FNF-2009/train/observations/975_6835_9_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_9_7_0M50_pfnf_nch.tif,975,6835,9,7,975_6835
ign-FNF-2009/train/observations/925_6860_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_1_1_0M50_pfnf_nch.tif,925,6860,1,1,925_6860
ign-FNF-2009/train/observations/915_6890_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_9_0M50_pfnf_nch.tif,915,6890,4,9,915_6890
ign-FNF-2009/train/observations/920_6860_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_9_1_0M50_pfnf_nch.tif,920,6860,9,1,920_6860
ign-FNF-2009/train/observations/915_6825_8_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_5_0M50_pfnf_nch.tif,915,6825,8,5,915_6825
ign-FNF-2009/train/observations/995_6895_9_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_9_8_0M50_pfnf_nch.tif,995,6895,9,8,995_6895
ign-FNF-2009/train/observations/915_6890_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_6_5_0M50_pfnf_nch.tif,915,6890,6,5,915_6890
ign-FNF-2009/train/observations/975_6850_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_4_3_0M50_pfnf_nch.tif,975,6850,4,3,975_6850
ign-FNF-2009/train/observations/920_6860_5_7_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_7_0M50_pfnf_nch.tif,920,6860,5,7,920_6860
ign-FNF-2009/train/observations/940_6905_2_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_2_0M50_pfnf_nch.tif,940,6905,2,2,940_6905
ign-FNF-2009/train/observations/890_6940_4_3_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_4_3_0M50_pfnf_nch.tif,890,6940,4,3,890_6940
ign-FNF-2009/train/observations/890_6940_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_1_2_0M50_pfnf_nch.tif,890,6940,1,2,890_6940
ign-FNF-2009/train/observations/890_6940_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_3_0M50_pfnf_nch.tif,890,6940,3,3,890_6940
ign-FNF-2009/train/observations/915_6890_4_7_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_4_7_0M50_pfnf_nch.tif,915,6890,4,7,915_6890
ign-FNF-2009/train/observations/975_6825_3_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_3_3_0M50_pfnf_nch.tif,975,6825,3,3,975_6825
ign-FNF-2009/train/observations/940_6925_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_2_1_0M50_pfnf_nch.tif,940,6925,2,1,940_6925
ign-FNF-2009/train/observations/975_6850_2_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_2_9_0M50_pfnf_nch.tif,975,6850,2,9,975_6850
ign-FNF-2009/train/observations/995_6895_3_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_3_5_0M50_pfnf_nch.tif,995,6895,3,5,995_6895
ign-FNF-2009/train/observations/995_6895_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_1_6_0M50_pfnf_nch.tif,995,6895,1,6,995_6895
ign-FNF-2009/train/observations/955_6915_5_1_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_5_1_0M50_pfnf_nch.tif,955,6915,5,1,955_6915
ign-FNF-2009/train/observations/920_6860_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_9_9_0M50_pfnf_nch.tif,920,6860,9,9,920_6860
ign-FNF-2009/train/observations/915_6825_1_2_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_1_2_0M50_pfnf_nch.tif,915,6825,1,2,915_6825
ign-FNF-2009/train/observations/955_6915_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_4_5_0M50_pfnf_nch.tif,955,6915,4,5,955_6915
ign-FNF-2009/train/observations/925_6860_1_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_1_6_0M50_pfnf_nch.tif,925,6860,1,6,925_6860
ign-FNF-2009/train/observations/940_6925_4_2_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_4_2_0M50_pfnf_nch.tif,940,6925,4,2,940_6925
ign-FNF-2009/train/observations/940_6925_1_5_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_1_5_0M50_pfnf_nch.tif,940,6925,1,5,940_6925
ign-FNF-2009/train/observations/920_6860_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_1_1_0M50_pfnf_nch.tif,920,6860,1,1,920_6860
ign-FNF-2009/train/observations/1015_6895_8_2_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_8_2_0M50_pfnf_nch.tif,1015,6895,8,2,1015_6895
ign-FNF-2009/train/observations/940_6905_2_3_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_2_3_0M50_pfnf_nch.tif,940,6905,2,3,940_6905
ign-FNF-2009/train/observations/945_6925_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_2_8_0M50_pfnf_nch.tif,945,6925,2,8,945_6925
ign-FNF-2009/train/observations/915_6825_6_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_6_6_0M50_pfnf_nch.tif,915,6825,6,6,915_6825
ign-FNF-2009/train/observations/925_6860_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_8_6_0M50_pfnf_nch.tif,925,6860,8,6,925_6860
ign-FNF-2009/train/observations/915_6825_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_7_5_0M50_pfnf_nch.tif,915,6825,7,5,915_6825
ign-FNF-2009/train/observations/890_6940_3_7_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_3_7_0M50_pfnf_nch.tif,890,6940,3,7,890_6940
ign-FNF-2009/train/observations/980_6825_6_9_observation_irc.tif,ign-FNF-2009/train/annotations/980_6825_6_9_0M50_pfnf_nch.tif,980,6825,6,9,980_6825
ign-FNF-2009/train/observations/995_6895_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_8_0M50_pfnf_nch.tif,995,6895,6,8,995_6895
ign-FNF-2009/train/observations/975_6835_2_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_1_0M50_pfnf_nch.tif,975,6835,2,1,975_6835
ign-FNF-2009/train/observations/915_6825_4_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_4_1_0M50_pfnf_nch.tif,915,6825,4,1,915_6825
ign-FNF-2009/train/observations/975_6835_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_2_6_0M50_pfnf_nch.tif,975,6835,2,6,975_6835
ign-FNF-2009/train/observations/940_6925_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6925_8_7_0M50_pfnf_nch.tif,940,6925,8,7,940_6925
ign-FNF-2009/train/observations/975_6835_4_5_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_5_0M50_pfnf_nch.tif,975,6835,4,5,975_6835
ign-FNF-2009/train/observations/945_6845_9_5_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_9_5_0M50_pfnf_nch.tif,945,6845,9,5,945_6845
ign-FNF-2009/train/observations/995_6895_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_7_5_0M50_pfnf_nch.tif,995,6895,7,5,995_6895
ign-FNF-2009/train/observations/945_6925_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_8_7_0M50_pfnf_nch.tif,945,6925,8,7,945_6925
ign-FNF-2009/train/observations/890_6940_6_2_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_6_2_0M50_pfnf_nch.tif,890,6940,6,2,890_6940
ign-FNF-2009/train/observations/890_6940_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_2_8_0M50_pfnf_nch.tif,890,6940,2,8,890_6940
ign-FNF-2009/train/observations/975_6850_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_9_0M50_pfnf_nch.tif,975,6850,9,9,975_6850
ign-FNF-2009/train/observations/925_6860_6_7_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_6_7_0M50_pfnf_nch.tif,925,6860,6,7,925_6860
ign-FNF-2009/train/observations/915_6825_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_9_1_0M50_pfnf_nch.tif,915,6825,9,1,915_6825
ign-FNF-2009/train/observations/995_6895_6_5_observation_irc.tif,ign-FNF-2009/train/annotations/995_6895_6_5_0M50_pfnf_nch.tif,995,6895,6,5,995_6895
ign-FNF-2009/train/observations/925_6860_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_3_6_0M50_pfnf_nch.tif,925,6860,3,6,925_6860
ign-FNF-2009/train/observations/915_6825_2_6_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_2_6_0M50_pfnf_nch.tif,915,6825,2,6,915_6825
ign-FNF-2009/train/observations/955_6915_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/955_6915_8_3_0M50_pfnf_nch.tif,955,6915,8,3,955_6915
ign-FNF-2009/train/observations/915_6890_2_5_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_2_5_0M50_pfnf_nch.tif,915,6890,2,5,915_6890
ign-FNF-2009/train/observations/925_6860_1_9_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_1_9_0M50_pfnf_nch.tif,925,6860,1,9,925_6860
ign-FNF-2009/train/observations/920_6860_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_9_4_0M50_pfnf_nch.tif,920,6860,9,4,920_6860
ign-FNF-2009/train/observations/890_6940_7_3_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_7_3_0M50_pfnf_nch.tif,890,6940,7,3,890_6940
ign-FNF-2009/train/observations/945_6925_5_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_5_8_0M50_pfnf_nch.tif,945,6925,5,8,945_6925
ign-FNF-2009/train/observations/920_6860_5_5_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_5_5_0M50_pfnf_nch.tif,920,6860,5,5,920_6860
ign-FNF-2009/train/observations/975_6825_8_3_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_8_3_0M50_pfnf_nch.tif,975,6825,8,3,975_6825
ign-FNF-2009/train/observations/890_6940_9_6_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_6_0M50_pfnf_nch.tif,890,6940,9,6,890_6940
ign-FNF-2009/train/observations/975_6825_6_1_observation_irc.tif,ign-FNF-2009/train/annotations/975_6825_6_1_0M50_pfnf_nch.tif,975,6825,6,1,975_6825
ign-FNF-2009/train/observations/975_6850_9_4_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_9_4_0M50_pfnf_nch.tif,975,6850,9,4,975_6850
ign-FNF-2009/train/observations/975_6835_4_9_observation_irc.tif,ign-FNF-2009/train/annotations/975_6835_4_9_0M50_pfnf_nch.tif,975,6835,4,9,975_6835
ign-FNF-2009/train/observations/890_6940_9_9_observation_irc.tif,ign-FNF-2009/train/annotations/890_6940_9_9_0M50_pfnf_nch.tif,890,6940,9,9,890_6940
ign-FNF-2009/train/observations/940_6905_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_7_0M50_pfnf_nch.tif,940,6905,8,7,940_6905
ign-FNF-2009/train/observations/945_6845_8_8_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_8_8_0M50_pfnf_nch.tif,945,6845,8,8,945_6845
ign-FNF-2009/train/observations/1015_6895_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/1015_6895_7_4_0M50_pfnf_nch.tif,1015,6895,7,4,1015_6895
ign-FNF-2009/train/observations/975_6850_8_7_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_8_7_0M50_pfnf_nch.tif,975,6850,8,7,975_6850
ign-FNF-2009/train/observations/915_6825_8_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_8_4_0M50_pfnf_nch.tif,915,6825,8,4,915_6825
ign-FNF-2009/train/observations/945_6845_1_4_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_1_4_0M50_pfnf_nch.tif,945,6845,1,4,945_6845
ign-FNF-2009/train/observations/915_6890_7_4_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_7_4_0M50_pfnf_nch.tif,915,6890,7,4,915_6890
ign-FNF-2009/train/observations/940_6905_8_6_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_6_0M50_pfnf_nch.tif,940,6905,8,6,940_6905
ign-FNF-2009/train/observations/915_6825_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/915_6825_6_8_0M50_pfnf_nch.tif,915,6825,6,8,915_6825
ign-FNF-2009/train/observations/920_6860_3_6_observation_irc.tif,ign-FNF-2009/train/annotations/920_6860_3_6_0M50_pfnf_nch.tif,920,6860,3,6,920_6860
ign-FNF-2009/train/observations/940_6905_8_9_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_8_9_0M50_pfnf_nch.tif,940,6905,8,9,940_6905
ign-FNF-2009/train/observations/940_6905_6_8_observation_irc.tif,ign-FNF-2009/train/annotations/940_6905_6_8_0M50_pfnf_nch.tif,940,6905,6,8,940_6905
ign-FNF-2009/train/observations/975_6850_2_8_observation_irc.tif,ign-FNF-2009/train/annotations/975_6850_2_8_0M50_pfnf_nch.tif,975,6850,2,8,975_6850
ign-FNF-2009/train/observations/915_6890_1_3_observation_irc.tif,ign-FNF-2009/train/annotations/915_6890_1_3_0M50_pfnf_nch.tif,915,6890,1,3,915_6890
ign-FNF-2009/train/observations/945_6845_9_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6845_9_1_0M50_pfnf_nch.tif,945,6845,9,1,945_6845
ign-FNF-2009/train/observations/945_6925_1_1_observation_irc.tif,ign-FNF-2009/train/annotations/945_6925_1_1_0M50_pfnf_nch.tif,945,6925,1,1,945_6925
ign-FNF-2009/train/observations/925_6860_7_5_observation_irc.tif,ign-FNF-2009/train/annotations/925_6860_7_5_0M50_pfnf_nch.tif,925,6860,7,5,925_6860
